OBJECTID1928,ecosite1,ecosite2,ecosite3,VegUnite,GeneralizedStateNum,SiteName,FG1928,SP1915,matches
79,Sandy,Deep sand, ,"PRGL2,SPFL2,",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,MUPO2",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,NA",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPORO,NA",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,PSSC6,MUPO2",2,Deep sand,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,ARPU9,NA",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,NA",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,GUSA2",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,SPFL2",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,YUEL",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,DAPU7",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,PF",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,SELE6",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,YUEL",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,ATCA2,SPFL2",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,SPORO",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,YUEL",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,LATR2",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,ATCA2",2,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPORO,ARIST",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,ARPU9,NA",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,ATCA2,SPFL2",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,SPORO",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,YUEL",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,GUSA2",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,LATR2",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,SPFL2",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,YUEL",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,NA,NA",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,ATCA2",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,DAPU7",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,MUPO2",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,NA",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,PF",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,SELE6",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,YUEL",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,ATCA2",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,BOER4",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,SPFL2",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,NA",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPORO,NA",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,NA",4,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,PSSC6,MUPO2",5,Deep sand,shrub,PRGL2,1
79,Sandy,Deep sand, ,PRGL2,6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,ATCA2,SPFL2",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,ATCA2",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,NA",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,SPFL2",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,NA",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,NA,NA",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,MUPO2",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,SELE6",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPORO,NA",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,SPORO",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,GUSA2,YUEL",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,LATR2",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,ATCA2",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,SPFL2,YUEL",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,PSSC6,MUPO2",6,Deep sand,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,ARPU9,NA",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,SPFL2",6,Sandy,shrub,PRGL2,1
79,Sandy,Deep sand, ,"PRGL2,MUPO2,YUEL",6,Sandy,shrub,PRGL2,1
82,Sandy,Deep sand, ,"SPORO,ARIST,PRGL2",4,Sandy,PG,SPORO,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,SPORO,MUPO2",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPCO4",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPFL2",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPORO",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,YUEL",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,SPFL2,PRGL2",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,SPFL2,YUEL",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,ARPU9,YUEL",1,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,NA,NA",1,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,PG",1,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,GUSA2,SPFL2",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,EPHEDRA",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,NA",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,SPFL2,SPCO4",1,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,GUSA2",1,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,NA",1,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPFL2",1,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,GUSA2,SPFL2",2,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,NA",2,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,NA",2,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,EPHEDRA",2,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPCO4",2,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPFL2",2,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPORO",2,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,YUEL",2,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,SPFL2,PRGL2",2,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,SPFL2,SPCO4",2,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,SPFL2,YUEL",2,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,ARPU9,YUEL",2,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,NA,NA",2,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,GUSA2",2,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,PG",2,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPFL2",2,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,EPHEDRA",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPFL2",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPORO",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,SPFL2,SPCO4",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,GUSA2",4,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPFL2",4,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,NA",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,NA",4,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,GUSA2,SPFL2",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPCO4",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,YUEL",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,SPFL2,PRGL2",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,SPFL2,YUEL",4,Sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,ARPU9,YUEL",4,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,NA,NA",4,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,PG",4,Shallow sandy,PG,BOER4,1
86,Sandy,Deep sand,Shallow sandy,"BOER4,PRGL2,SPFL2",6,Shallow sandy,PG,BOER4,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,ATCA2",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,SPFL2",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,GUSA2",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,NA",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,SPFL2",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,DAPU7",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,MUPO2",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,NA",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,PF",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,YUEL",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPORO,NA",0,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,BOER4",1,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,BOER4,DAPU7",1,Shallow sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,BOER4",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,NA,NA",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,MUPO2",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,NA",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPORO,NA",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,PSSC6,MUPO2",2,Deep sand,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,ARPU9,NA",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,NA",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,GUSA2",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,SPFL2",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,YUEL",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,DAPU7",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,PF",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,SELE6",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,YUEL",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,BOER4,DAPU7",2,Shallow sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,DAPU7",2,Shallow sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,PF",2,Shallow sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,ATCA2,SPFL2",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,SPORO",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,YUEL",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,LATR2",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,ATCA2",2,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPORO,ARIST",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,ARPU9,NA",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,ATCA2,SPFL2",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,SPORO",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,YUEL",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,GUSA2",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,LATR2",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,SPFL2",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,YUEL",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,NA,NA",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,ATCA2",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,DAPU7",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,MUPO2",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,NA",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,PF",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,SELE6",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,YUEL",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,BOER4,DAPU7",4,Shallow sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,DAPU7",4,Shallow sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,PF",4,Shallow sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,ATCA2",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,BOER4",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,SPFL2",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,NA",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPORO,NA",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,NA",4,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,PSSC6,MUPO2",5,Deep sand,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,PRGL2,6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,ATCA2,SPFL2",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,ATCA2",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,NA",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,SPFL2",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,NA",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,NA,NA",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,MUPO2",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,SELE6",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPORO,NA",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,SPORO",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,GUSA2,YUEL",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,LATR2",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,ATCA2",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,YUEL",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,PSSC6,MUPO2",6,Deep sand,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,ARPU9,NA",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,SPFL2",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,YUEL",6,Sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,MUPO2,DAPU7",6,Shallow sandy,shrub,PRGL2,1
88,Sandy,Deep sand,Shallow sandy,"PRGL2,SPFL2,PF",6,Shallow sandy,shrub,PRGL2,1
89,Sandy,Deep sand,Shallow sandy,"SPORO,ARIST,PRGL2",4,Sandy,PG,SPORO,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,NA",1,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,PRGL2",1,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PRGL2,EPHEDRA",1,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,KOSP",1,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3",2,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,ARIST",2,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,PLMU3",2,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,FLCE",2,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,PRGL2",2,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PRGL2,EPHEDRA",2,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,KOSP",2,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,NA,NA",2,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,NA",2,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PRGL2,NA",2,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,NA",2,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,PRGL2",2,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,LYBE",2,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,NA",2,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,PRGL2",4,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,FLCE",4,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,LYBE",4,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,PLMU3",4,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,PRGL2",4,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PRGL2,EPHEDRA",4,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,KOSP",4,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PRGL2,NA",4,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,NA",4,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,NA",4,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,NA,NA",4,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,NA",7,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,NA",7,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,PLMU3",7,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,FLCE",7,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,NA,NA",7,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,FLCE,PRGL2",7,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,LYBE",7,Clayey,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PLMU3,NA",7,Loamy,PG,SCBR2,1
92,Sandy,Loamy,Clayey,"SCBR2,PRGL2,NA",7,Loamy,PG,SCBR2,1
93,Sandy,Loamy,Clayey,"LATR2,FLCE,NA",0,Sandy,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,PRGL2,MUPO2",0,Sandy,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,MUPO2,PLMU3",2,Clayey,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,SPFL2,MUPO2",2,Sandy,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,MUPO2,PLMU3",4,Clayey,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,FLCE,NA",4,Sandy,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,PRGL2,MUPO2",4,Sandy,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,SPFL2,MUPO2",4,Sandy,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,FLCE,NA",6,Sandy,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,PRGL2,MUPO2",6,Sandy,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,SPFL2,MUPO2",6,Sandy,shrub,LATR2,1
93,Sandy,Loamy,Clayey,"LATR2,MUPO2,PLMU3",6,Clayey,shrub,LATR2,1
95,Sandy,Loamy,Clayey,"FLCE,LYBE,SCBR2",2,Clayey,shrub,FLCE,1
95,Sandy,Loamy,Clayey,"FLCE,MUPO2,SCBR2",2,Loamy,shrub,FLCE,1
